Economy,Year,GDP
01_AUS,2017,1157.2839262402715
02_BD,2017,32.437365575511876
03_CDA,2017,1702.5611200816886
04_CHL,2017,433.1239066425917
05_PRC,2017,22363.531034255935
06_HKC,2017,436.58901554723224
07_INA,2017,3112.331291858526
08_JPN,2017,5210.4436866360375
09_ROK,2017,1948.9256663767817
10_MAS,2017,893.3100835628853
11_MEX,2017,2359.4698788386995
12_NZ,2017,182.28064632235976
13_PNG,2017,33.23962869858415
14_PE,2017,414.7337437784622
15_RP,2017,840.1025536794957
16_RUS,2017,3831.919060277819
17_SIN,2017,505.82207970083164
18_CT,2017,1144.7780219658462
19_THA,2017,1184.110262666981
20_USA,2017,18610.635383097208
21_VN,2017,621.3286484488359
27_WOR,2017,122744.62335969409
01_AUS,2018,1201.142573044593
02_BD,2018,33.06990744775484
03_CDA,2018,1736.225570615856
04_CHL,2018,457.4892746900239
05_PRC,2018,23659.61252847443
06_HKC,2018,449.15979307632864
07_INA,2018,3295.6092802902385
08_JPN,2018,5250.003682047788
09_ROK,2018,2013.342661585153
10_MAS,2018,936.244052186672
11_MEX,2018,2423.064928041367
12_NZ,2018,186.6828112124676
13_PNG,2018,34.87668437091806
14_PE,2018,432.9314934077994
15_RP,2018,883.4396102815883
16_RUS,2018,3970.161308865174
17_SIN,2018,527.0875184836726
18_CT,2018,1174.2262779100424
19_THA,2018,1226.9865831792758
20_USA,2018,19124.824556891286
21_VN,2018,659.4645195271681
27_WOR,2018,
01_AUS,2019,1245.0390436902646
02_BD,2019,33.6765174045528
03_CDA,2019,1771.1687625631268
04_CHL,2019,482.2439330945999
05_PRC,2019,24947.92152575571
06_HKC,2019,461.8591705980494
07_INA,2019,3488.936656138237
08_JPN,2019,5296.109833115375
09_ROK,2019,2078.1302763412323
10_MAS,2019,980.6861030181835
11_MEX,2019,2488.662577130829
12_NZ,2019,191.405456062625
13_PNG,2019,36.66514097076126
14_PE,2019,451.5893016269245
15_RP,2019,929.8297070151041
16_RUS,2019,4100.894051443608
17_SIN,2019,548.9968551711474
18_CT,2019,1204.3325864561432
19_THA,2019,1271.7640104624309
20_USA,2019,19629.75351822959
21_VN,2019,696.5400744835141
27_WOR,2019,
01_AUS,2020,1289.2245256983067
02_BD,2020,34.259481487500594
03_CDA,2020,1807.362860006072
04_CHL,2020,507.19116380146886
05_PRC,2020,26230.10540733055
06_HKC,2020,474.5711982923629
07_INA,2020,3693.7348140284453
08_JPN,2020,5347.531502458026
09_ROK,2020,2143.1839040071227
10_MAS,2020,1026.5351416420883
11_MEX,2020,2556.590943217924
12_NZ,2020,196.38826195320834
13_PNG,2020,38.639170722282344
14_PE,2020,470.55653267015794
15_RP,2020,979.4895725488137
16_RUS,2020,4227.12334638796
17_SIN,2020,570.7673544531077
18_CT,2020,1235.324727049284
19_THA,2020,1318.6161117357274
20_USA,2020,20133.209031772192
21_VN,2020,732.1078181811343
27_WOR,2020,
01_AUS,2021,1333.6396858617347
02_BD,2021,34.76133239789712
03_CDA,2021,1844.7124604634073
04_CHL,2021,532.1832779323136
05_PRC,2021,27506.86183018264
06_HKC,2021,487.07545612323617
07_INA,2021,3911.045296754372
08_JPN,2021,5403.147928927426
09_ROK,2021,2208.2673381742206
10_MAS,2021,1073.9954752332721
11_MEX,2021,2627.0085397348794
12_NZ,2021,201.5681609924607
13_PNG,2021,40.72545439373061
14_PE,2021,489.6655027183155
15_RP,2021,1032.1955577892008
16_RUS,2021,4351.665390529781
17_SIN,2021,592.6331772318366
18_CT,2021,1265.0257972871973
19_THA,2021,1368.016320323389
20_USA,2021,20639.388991739565
21_VN,2021,769.5290196991335
27_WOR,2021,
01_AUS,2022,1378.646228254014
02_BD,2022,35.25930322003204
03_CDA,2022,1883.170718361836
04_CHL,2022,557.0930073556467
05_PRC,2022,28778.357426765913
06_HKC,2022,499.2793210388541
07_INA,2022,4141.6022766206615
08_JPN,2022,5462.3065207912805
09_ROK,2022,2273.1367413242697
10_MAS,2022,1122.952095424179
11_MEX,2022,2700.146947302018
12_NZ,2022,206.89745584012692
13_PNG,2022,43.001855419216184
14_PE,2022,508.982910654093
15_RP,2022,1088.467794252181
16_RUS,2022,4476.521507906239
17_SIN,2022,614.3910894743761
18_CT,2022,1295.170880778473
19_THA,2022,1419.6412239276833
20_USA,2022,21150.427784056857
21_VN,2022,809.0924678369207
27_WOR,2022,
01_AUS,2023,1424.4426293414529
02_BD,2023,35.74498417821091
03_CDA,2023,1922.7520778810635
04_CHL,2023,581.8188688279599
05_PRC,2023,30044.823379119327
06_HKC,2023,511.2531616245747
07_INA,2023,4385.948175096245
08_JPN,2023,5524.722221845074
09_ROK,2023,2337.591252904002
10_MAS,2023,1173.554862214173
11_MEX,2023,2776.111140126517
12_NZ,2023,212.34357097752127
13_PNG,2023,45.470344984910604
14_PE,2023,528.560340305491
15_RP,2023,1148.052439375604
16_RUS,2023,4602.990137711763
17_SIN,2023,636.1660492944417
18_CT,2023,1322.5251804731806
19_THA,2023,1473.6352115175425
20_USA,2023,21667.511158690286
21_VN,2023,850.6393135107871
27_WOR,2023,
01_AUS,2024,1471.2058197687124
02_BD,2024,36.21604655650144
03_CDA,2024,1963.133816925033
04_CHL,2024,606.2988797361692
05_PRC,2024,31306.91204440258
06_HKC,2024,523.2378309601916
07_INA,2024,4644.49099151526
08_JPN,2024,5590.267170142799
09_ROK,2024,2401.5156193673383
10_MAS,2024,1225.847958895854
11_MEX,2024,2854.9171998681936
12_NZ,2024,217.88736813798582
13_PNG,2024,48.128000499561395
14_PE,2024,548.3541673430137
15_RP,2024,1210.9496855746609
16_RUS,2024,4731.838474106231
17_SIN,2024,658.1108712500518
18_CT,2024,1349.5520267302109
19_THA,2024,1529.9001942513605
20_USA,2024,22191.525581899
21_VN,2024,894.2082911746771
27_WOR,2024,
01_AUS,2025,1519.0063086358064
02_BD,2025,36.670805374897306
03_CDA,2025,2004.1095679815655
04_CHL,2025,630.5043573717959
05_PRC,2025,32566.129111418453
06_HKC,2025,535.4166282148312
07_INA,2025,4917.539392942039
08_JPN,2025,5658.856244283154
09_ROK,2025,2464.833931959611
10_MAS,2025,1279.9383065994361
11_MEX,2025,2937.1124946134023
12_NZ,2025,223.51897062281836
13_PNG,2025,50.979655124634384
14_PE,2025,568.3644019414703
15_RP,2025,1277.063575229691
16_RUS,2025,4863.433859467284
17_SIN,2025,680.3014096841513
18_CT,2025,1376.4029569834993
19_THA,2025,1588.6120838832476
20_USA,2025,22723.298420131483
21_VN,2025,939.7466748918099
27_WOR,2025,
01_AUS,2026,1566.8596529259637
02_BD,2026,37.067938784377645
03_CDA,2026,2045.7105891066687
04_CHL,2026,654.4351009035748
05_PRC,2026,33825.34552011897
06_HKC,2026,547.3574283813989
07_INA,2026,5205.336959494049
08_JPN,2026,5730.421374947725
09_ROK,2026,2527.488780571608
10_MAS,2026,1334.8070582751495
11_MEX,2026,3023.294578479674
12_NZ,2026,229.23592169831994
13_PNG,2026,53.92422111955815
14_PE,2026,588.5920376923904
15_RP,2026,1345.5974061778422
16_RUS,2026,4997.82436800401
17_SIN,2026,702.7181254198647
18_CT,2026,1400.846239293074
19_THA,2026,1649.8936731209767
20_USA,2026,23263.858108470617
21_VN,2026,987.9114039812001
27_WOR,2026,
01_AUS,2027,1615.9585992292402
02_BD,2027,37.46276766897426
03_CDA,2027,2087.986904982718
04_CHL,2027,678.1107657289837
05_PRC,2027,35088.93372249411
06_HKC,2027,559.4722532431812
07_INA,2027,5508.052854214441
08_JPN,2027,5804.8558103514215
09_ROK,2027,2589.456878576657
10_MAS,2027,1391.4455546852594
11_MEX,2027,3114.081121840698
12_NZ,2027,235.0410129478407
13_PNG,2027,57.05106267971177
14_PE,2027,609.0640726335126
15_RP,2027,1417.1394933751326
16_RUS,2027,5134.736240781309
17_SIN,2027,725.1938516426002
18_CT,2027,1425.0274391592945
19_THA,2027,1713.5495418823702
20_USA,2027,23814.33590397527
21_VN,2027,1038.2446348571318
27_WOR,2027,
01_AUS,2028,1666.2222778138298
02_BD,2028,37.85801065837322
03_CDA,2028,2130.945077325357
04_CHL,2028,701.5592257408988
05_PRC,2028,36362.31270301204
06_HKC,2028,571.8199627339143
07_INA,2028,5825.728932115292
08_JPN,2028,5881.8623621547695
09_ROK,2028,2650.7284896032206
10_MAS,2028,1449.8007784591541
11_MEX,2028,3210.0393403876938
12_NZ,2028,240.9359906351235
13_PNG,2028,60.365945937777425
14_PE,2028,629.8293208283186
15_RP,2028,1491.768515868079
16_RUS,2028,5273.529221370249
17_SIN,2028,747.7500539141088
18_CT,2028,1446.775432147069
19_THA,2028,1779.5829440432394
20_USA,2028,24375.09772916911
21_VN,2028,1090.711843883287
27_WOR,2028,
01_AUS,2029,1717.4199636728592
02_BD,2029,38.25590742668084
03_CDA,2029,2174.536543888175
04_CHL,2029,724.8162389318137
05_PRC,2029,37651.6951519874
06_HKC,2029,584.3939781829997
07_INA,2029,6158.276586729758
08_JPN,2029,5960.930694021197
09_ROK,2029,2711.3248498065805
10_MAS,2029,1510.0848572043785
11_MEX,2029,3311.660729364829
12_NZ,2029,246.9194669139268
13_PNG,2029,63.8714113866259
14_PE,2029,650.8912409236905
15_RP,2029,1569.44855703267
16_RUS,2029,5413.199016186695
17_SIN,2029,770.4325821941552
18_CT,2029,1467.0793141017193
19_THA,2029,1847.8320118350036
20_USA,2029,24942.329790259068
21_VN,2029,1145.4173195268336
27_WOR,2029,
01_AUS,2030,1769.3937962228101
02_BD,2030,38.654200455971285
03_CDA,2030,2218.710070273853
04_CHL,2030,747.9239886439917
05_PRC,2030,38964.09592865271
06_HKC,2030,597.2737749834573
07_INA,2030,6505.53818421805
08_JPN,2030,6041.482769417827
09_ROK,2030,2771.278697744955
10_MAS,2030,1572.3915282747225
11_MEX,2030,3419.3618896456305
12_NZ,2030,252.9902716995934
13_PNG,2030,67.57787018617755
14_PE,2030,672.2904556070259
15_RP,2030,1650.1044188270191
16_RUS,2030,5552.4441563623295
17_SIN,2030,793.2509408344594
18_CT,2030,1485.2060010240318
19_THA,2030,1918.3067188027314
20_USA,2030,25510.84473065322
21_VN,2030,1202.372647507211
27_WOR,2030,
01_AUS,2031,1821.332122453267
02_BD,2031,38.97988829851687
03_CDA,2031,2263.425517157098
04_CHL,2031,770.928878598603
05_PRC,2031,40306.88905049149
06_HKC,2031,609.9856774690599
07_INA,2031,6867.313615864774
08_JPN,2031,6122.23937513257
09_ROK,2031,2830.634440724023
10_MAS,2031,1636.5940904555193
11_MEX,2031,3533.473991320429
12_NZ,2031,259.149179264235
13_PNG,2031,71.37800232068619
14_PE,2031,693.8433652532266
15_RP,2031,1733.122606636613
16_RUS,2031,5689.705502945769
17_SIN,2031,815.1075277713053
18_CT,2031,1502.2676300011683
19_THA,2031,1991.2107971569594
20_USA,2031,26080.027713360996
21_VN,2031,1261.8429588665679
27_WOR,2031,
01_AUS,2032,1874.0541690986306
02_BD,2032,39.31756879145919
03_CDA,2032,2308.6949063890097
04_CHL,2032,793.879790592035
05_PRC,2032,41686.98852904819
06_HKC,2032,623.1094852343427
07_INA,2032,7243.345959975827
08_JPN,2032,6201.587219503598
09_ROK,2032,2889.462983398826
10_MAS,2032,1702.9872363249603
11_MEX,2032,3654.226261861564
12_NZ,2032,265.3999628766169
13_PNG,2032,75.37245665586373
14_PE,2032,715.7247401543723
15_RP,2032,1819.0356261299416
16_RUS,2032,5823.179932146355
17_SIN,2032,837.0792737697433
18_CT,2032,1520.4448917526424
19_THA,2032,2066.292733232481
20_USA,2032,26649.5253325366
21_VN,2032,1323.645211902747
27_WOR,2032,
01_AUS,2033,1927.5693719861383
02_BD,2033,39.6635488858325
03_CDA,2033,2354.5388251822988
04_CHL,2033,816.8236113282733
05_PRC,2033,43109.57600673476
06_HKC,2033,636.5822704289857
07_INA,2033,7633.308546276125
08_JPN,2033,6279.518300288991
09_ROK,2033,2947.844914392718
10_MAS,2033,1771.408428474573
11_MEX,2033,3781.7323432707044
12_NZ,2033,271.74748972935373
13_PNG,2033,79.56804742208845
14_PE,2033,737.9366256814357
15_RP,2033,1907.918138708389
16_RUS,2033,5950.780589587849
17_SIN,2033,859.2225485209669
18_CT,2033,1535.6371372626052
19_THA,2033,2143.52617436848
20_USA,2033,27218.948086293436
21_VN,2033,1387.7635677024823
27_WOR,2033,
01_AUS,2034,1981.9319913704444
02_BD,2034,40.018318138533076
03_CDA,2034,2400.9738420289386
04_CHL,2034,839.8065640028332
05_PRC,2034,44577.04452119652
06_HKC,2034,650.3277729999902
07_INA,2034,8036.803251883598
08_JPN,2034,6356.080281130683
09_ROK,2034,3005.866379224983
10_MAS,2034,1842.0571248260399
11_MEX,2034,3916.000285054688
12_NZ,2034,278.1966821611417
13_PNG,2034,83.9726332877409
14_PE,2034,760.4626456550369
15_RP,2034,1999.7178365843981
16_RUS,2034,6070.005041462376
17_SIN,2034,881.4869758652726
18_CT,2034,1549.0833427150317
19_THA,2034,2222.85856130586
20_USA,2034,27787.665910546155
21_VN,2034,1454.1565605893165
27_WOR,2034,
01_AUS,2035,2037.1277054252612
02_BD,2035,40.37763015056935
03_CDA,2035,2448.001199350481
04_CHL,2035,862.8703395389664
05_PRC,2035,46088.49835763618
06_HKC,2035,664.2264015804551
07_INA,2035,8453.413859340053
08_JPN,2035,6431.338776886964
09_ROK,2035,3063.6093064236
